variable,AOR,CI_lower,CI_upper,p_value,model,cohort
Myocardial_Infarction,0.953079344343735,0.8683197038854187,1.0461126616729968,0.31186614671236607,insurance,aou_v7
Congestive_Heart_Failure,1.0504819999489743,0.9690139786995733,1.1387992913143747,0.23178971314371036,insurance,aou_v7
Peripheral_Vascular_Disease,0.9465738012497542,0.8734380211203261,1.0258334759267078,0.18079317303115325,insurance,aou_v7
Cerebrovascular_Disease,1.1257155108173065,1.0399417112063523,1.2185638845321936,0.00340531737943193,insurance,aou_v7
Dementia,1.0419649532252155,0.8909879567197754,1.2185248471221324,0.6067407236361995,insurance,aou_v7
Chronic_Pulmonary_Disease,0.9120287762078304,0.8577715908278319,0.9697179266900052,0.0032540680499757394,insurance,aou_v7
Rheumatic_Disease,0.932688160927624,0.8510811815319307,1.0221201272112914,0.13578856355189461,insurance,aou_v7
Peptic_Ulcer_Disease,0.9710427722392391,0.8776644232256272,1.074356030124355,0.5689219168415075,insurance,aou_v7
Liver_Disease_Mild,0.7981003687936788,0.744304144638907,0.855784833735709,2.387695144833601e-10,insurance,aou_v7
Liver_Disease_Moderate_Severe,0.865103784126167,0.7362256056384319,1.0165424179459508,0.07829782754779438,insurance,aou_v7
Diabetes_without_Chronic_Complications,0.9385784976487986,0.8649700577154192,1.0184509722514667,0.12819990134907566,insurance,aou_v7
Diabetes_with_Chronic_Complications,0.9766765455308508,0.9013798839909145,1.058263104748509,0.5642465608981865,insurance,aou_v7
Hemiplegia_Paraplegia,1.0386934599925,0.9110138477732015,1.1842675130222404,0.5705041962794171,insurance,aou_v7
Renal_Disease_Mild_Moderate,0.9603777116050677,0.8804967156241251,1.0475057232825813,0.36151659105667555,insurance,aou_v7
Renal_Disease_Severe,1.1328658426247018,1.0153079441281134,1.2640352366078167,0.025629263574354615,insurance,aou_v7
HIV,0.8802420416402066,0.6558213710916836,1.1814589856703506,0.39560436185163916,insurance,aou_v7
Metastatic_Solid_Tumor,1.0741315873151194,0.937000207470891,1.231332349415665,0.30479136815679,insurance,aou_v7
Malignancy,1.0693073880862398,0.9874656637526099,1.157932201784666,0.09904292553520619,insurance,aou_v7
AIDS,0.8426325050090842,0.7897637866642011,0.8990403845900585,2.2278494252468423e-7,insurance,aou_v7
ins_employer,0.7926095595528508,0.7375785052451437,0.8517465048493568,2.4391421477952855e-10,insurance,aou_v7
ins_medicare,0.960476176238414,0.890871959990466,1.0355186003737702,0.29341710566978413,insurance,aou_v7
ins_medicaid,1.3130041058703228,1.2257405949680353,1.4064801223926855,8.426800063630362e-15,insurance,aou_v7
f.sexFemale,0.7322765384151553,0.6881308080379471,0.7792543546222274,9.045228228395976e-23,disability_lumped,aou_v7
f.sexOther,0.6835193765669642,0.5131995632198278,0.9103646449176104,0.009261324762421185,disability_lumped,aou_v7
f.age45-54,0.8687616684538277,0.7961939680548211,0.9479434244127697,0.0015707955794464787,disability_lumped,aou_v7
f.age55-64,0.9722059775991471,0.8950206465090269,1.0560476638903775,0.5042099685415107,disability_lumped,aou_v7
f.age65+,1.023482153800778,0.9404642810337365,1.1138282870214637,0.5907215558845224,disability_lumped,aou_v7
f.vaccVaccinated,0.668309669361271,0.6150320249440093,0.7262025326281699,1.9463046674870665e-21,disability_lumped,aou_v7
f.raceBlack,2.463531173178916,2.2918968556988553,2.648018747498872,3.079666984049195e-132,disability_lumped,aou_v7
f.raceAsian,1.3114434066349716,1.0461720845331837,1.6439779212554453,0.018699014370366397,disability_lumped,aou_v7
f.raceOther,1.4297405644558958,1.2345831828399847,1.655747551127633,1.8026042762399701e-6,disability_lumped,aou_v7
f.ethnicityHispanic,0.9874999932785657,0.8528478728882467,1.1434117006386055,0.8664415211787942,disability_lumped,aou_v7
f.ethnicityOther,0.985883600076339,0.7967839946963786,1.2198619442272545,0.8958933397254457,disability_lumped,aou_v7
Myocardial_Infarction,0.9581082111683558,0.8730281678767972,1.051479640732247,0.3670698867474648,disability_lumped,aou_v7
Congestive_Heart_Failure,1.0754134198604648,0.9923032455476624,1.165484471410439,0.07644169779387344,disability_lumped,aou_v7
Peripheral_Vascular_Disease,0.9495700469257802,0.8763269186991723,1.028934812771808,0.20640566289816348,disability_lumped,aou_v7
Cerebrovascular_Disease,1.1377265333955442,1.0511989636481607,1.2313764658785273,0.001387551472690623,disability_lumped,aou_v7
Dementia,1.0532052555472091,0.9006687229874782,1.231575252922026,0.5160786772774842,disability_lumped,aou_v7
Chronic_Pulmonary_Disease,0.9370976893763495,0.8816933062339253,0.9959836070270761,0.03666889318262118,disability_lumped,aou_v7
Rheumatic_Disease,0.9369279055557199,0.8551680833432188,1.026504516839776,0.16197194860839292,disability_lumped,aou_v7
Peptic_Ulcer_Disease,0.9874644492493009,0.8927624357414446,1.092212216255952,0.8062714958603414,disability_lumped,aou_v7
Liver_Disease_Mild,0.8128339519239723,0.7582178688872013,0.8713841502707101,5.2380252525153885e-9,disability_lumped,aou_v7
Liver_Disease_Moderate_Severe,0.8998609852269784,0.7663045039682469,1.0566945496737177,0.19800949969998394,disability_lumped,aou_v7
Diabetes_without_Chronic_Complications,0.9526661036653393,0.8781866961787567,1.0334621430978281,0.24300198481839075,disability_lumped,aou_v7
Diabetes_with_Chronic_Complications,0.9923595179985283,0.9158121723981886,1.0753050053740683,0.8514498817088206,disability_lumped,aou_v7
Hemiplegia_Paraplegia,1.0569381116201457,0.9271524497715651,1.2048915710360242,0.40741920308754426,disability_lumped,aou_v7
Renal_Disease_Mild_Moderate,0.9709525798720627,0.8903961659909984,1.0587971381378851,0.5047237370280453,disability_lumped,aou_v7
Renal_Disease_Severe,1.1287919934826127,1.0118858549142378,1.2592046408815971,0.02986913449582326,disability_lumped,aou_v7
HIV,0.9339887714492928,0.6965315037489984,1.2523985210979252,0.6481893356521325,disability_lumped,aou_v7
Metastatic_Solid_Tumor,1.0682289608552757,0.9322654023839917,1.2240217323220237,0.34199555563801964,disability_lumped,aou_v7
Malignancy,1.0630598611542164,0.9818963285904824,1.1509323698352973,0.13126487612073823,disability_lumped,aou_v7
AIDS,0.85371615194626,0.8003299506052272,0.910663492654213,1.583188834117193e-6,disability_lumped,aou_v7
f.disability_anyYes,1.0487005468749988,0.9523578634626209,1.154789474848586,0.333464005111828,disability_lumped,aou_v7
f.disability_anyMissing,1.0152998568809364,0.9464325886451125,1.0891782592336174,0.6717831470232201,disability_lumped,aou_v7
f.sexFemale,0.7305125299892741,0.6863718834842115,0.7774918660163991,5.360169144139675e-23,disability_hearing,aou_v7
f.sexOther,0.6822125755190332,0.5121611632499615,0.9087256738542787,0.008940458627238898,disability_hearing,aou_v7
f.age45-54,0.869364632292212,0.7967608009622101,0.9485843969329759,0.0016533315180767753,disability_hearing,aou_v7
f.age55-64,0.9737159894571493,0.8964358513640398,1.0576583106106558,0.5278305804797783,disability_hearing,aou_v7
f.age65+,1.0261897988123716,0.9427702078814952,1.1169906456345557,0.5500788594732089,disability_hearing,aou_v7
f.vaccVaccinated,0.6690158171241684,0.6156595267066842,0.7269962441035337,2.572246632757433e-21,disability_hearing,aou_v7
f.raceBlack,2.46229036725174,2.2906851649413063,2.646751262658156,5.298381342308798e-132,disability_hearing,aou_v7
f.raceAsian,1.307998399219105,1.0434517402062413,1.6396156587189985,0.01986226014496841,disability_hearing,aou_v7
f.raceOther,1.4294993453978049,1.2343361517680143,1.6555201559686714,1.8321546111581648e-6,disability_hearing,aou_v7
f.ethnicityHispanic,0.9879216812207959,0.853183813392097,1.1439378395445359,0.8709630483671968,disability_hearing,aou_v7
f.ethnicityOther,0.9859052944610317,0.796818515542238,1.2198627801524389,0.8960432102528237,disability_hearing,aou_v7
Myocardial_Infarction,0.9577642639949403,0.8726892563162097,1.0511328960985757,0.363214287198686,disability_hearing,aou_v7
Congestive_Heart_Failure,1.077918249142198,0.99464338384308,1.168165164226428,0.06738925144592059,disability_hearing,aou_v7
Peripheral_Vascular_Disease,0.9505885166934253,0.8772571212543792,1.0300498065804622,0.21602583808587353,disability_hearing,aou_v7
Cerebrovascular_Disease,1.1382836698801904,1.0517073982961422,1.2319868769726683,0.0013314429367849716,disability_hearing,aou_v7
Dementia,1.0565757521312793,0.9035834348462027,1.2354723171544097,0.4904542397311725,disability_hearing,aou_v7
Chronic_Pulmonary_Disease,0.9375735925157308,0.8821544292473401,0.9964743272137283,0.03811480572046026,disability_hearing,aou_v7
Rheumatic_Disease,0.9370977271964616,0.8553133494081518,1.0267022617201356,0.16319507974278463,disability_hearing,aou_v7
Peptic_Ulcer_Disease,0.9877325146480951,0.8929933147457059,1.0925227595582523,0.8103833812701104,disability_hearing,aou_v7
Liver_Disease_Mild,0.8121842386648265,0.7576145742472673,0.8706844614109441,4.56586103392752e-9,disability_hearing,aou_v7
Liver_Disease_Moderate_Severe,0.8970368762449884,0.7638427099109661,1.0534566173147872,0.18517878694028395,disability_hearing,aou_v7
Diabetes_without_Chronic_Complications,0.9534754369282674,0.8789475569861669,1.0343226983221006,0.251254506048272,disability_hearing,aou_v7
Diabetes_with_Chronic_Complications,0.9956552945050462,0.9189592789482525,1.0787523323236972,0.9152132656544453,disability_hearing,aou_v7
Hemiplegia_Paraplegia,1.0601929057332942,0.9300925578773518,1.2084915504887044,0.38154512116295936,disability_hearing,aou_v7
Renal_Disease_Mild_Moderate,0.9713578208366127,0.8907757186375989,1.0592296089340518,0.510730625936942,disability_hearing,aou_v7
Renal_Disease_Severe,1.1268525518667727,1.01013332911686,1.2570584862879601,0.03229636743284073,disability_hearing,aou_v7
HIV,0.931705068270331,0.6948042348431275,1.2493797399444686,0.6365130300634886,disability_hearing,aou_v7
Metastatic_Solid_Tumor,1.0666935946858793,0.9309314796551806,1.2222545373214146,0.3525957246024115,disability_hearing,aou_v7
Malignancy,1.0637952023387593,0.982493706278351,1.1518244089375882,0.12735916371413553,disability_hearing,aou_v7
AIDS,0.8539537917483012,0.8005634118448611,0.9109048298382861,1.6432135700279844e-6,disability_hearing,aou_v7
f.disability_hearingYes,0.952750954894635,0.8104712449923255,1.1200081281862557,0.5575052716286942,disability_hearing,aou_v7
f.disability_hearingMissing,0.9950314948402534,0.9366763218001811,1.0570222100001394,0.8716731501590727,disability_hearing,aou_v7
f.sexFemale,0.73172658211978725,0.6876272179406224,0.7786541559309544,6.93591843572956e-23,disability_vision,aou_v7
f.sexOther,0.6798553683029135,0.5103199798516836,0.9057127685743798,0.008371794127208874,disability_vision,aou_v7
f.age45-54,0.8698231387724085,0.7971633314631491,0.94910573891451,0.0017262727907624417,disability_vision,aou_v7
f.age55-64,0.9749607391885874,0.8975723575115935,1.0590215206654012,0.5478637649132176,disability_vision,aou_v7
f.age65+,1.026427719645084,0.9431577664650999,1.1170494493243321,0.5456587899890533,disability_vision,aou_v7
f.vaccVaccinated,0.667825799458113,0.6145863506745667,0.725677193989665,1.6524211659969958e-21,disability_vision,aou_v7
f.raceBlack,2.4735089006907804,2.3009022950730866,2.6590639224001347,5.693112288610044e-133,disability_vision,aou_v7
f.raceAsian,1.3084936610603506,1.0438216448586672,1.640276065809063,0.019702039990272466,disability_vision,aou_v7
f.raceOther,1.4325793890185856,1.2370360624059062,1.6590330453660227,1.5794344423152285e-6,disability_vision,aou_v7
f.ethnicityHispanic,0.990378800642917,0.8553361459515167,1.1467423344675305,0.8971505827034519,disability_vision,aou_v7
f.ethnicityOther,0.9821175680044266,0.7937558852892753,1.215178287505117,0.8680848104932621,disability_vision,aou_v7
Myocardial_Infarction,0.960272388192738,0.8749616302891468,1.05390113989416,0.3930960027592641,disability_vision,aou_v7
